file_path,filename,crop,condition_type,disease_name,scientific_name,canonical_id,class_index,source,domain,split
cv/datasets/raw/plantvillage/raw/color/Tomato___Spider_mites Two-spotted_spider_mite/21f453e9-2c35-42f3-9f9f-2a0bedee16d0___Com.G_SpM_FL 1513.JPG,21f453e9-2c35-42f3-9f9f-2a0bedee16d0___Com.G_SpM_FL 1513.JPG,tomato,pest,Two-Spotted Spider Mite,Tetranychus urticae,tomato__pest__spider_mites_two-spotted_spider_mite,33,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Tomato___Spider_mites Two-spotted_spider_mite/2252552c-aa8f-45a4-8c26-f79fa3febf9d___Com.G_SpM_FL 8955.JPG,2252552c-aa8f-45a4-8c26-f79fa3febf9d___Com.G_SpM_FL 8955.JPG,tomato,pest,Two-Spotted Spider Mite,Tetranychus urticae,tomato__pest__spider_mites_two-spotted_spider_mite,33,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Tomato___Spider_mites Two-spotted_spider_mite/d2184d36-c149-4bab-bc07-66c9afce4567___Com.G_SpM_FL 9507.JPG,d2184d36-c149-4bab-bc07-66c9afce4567___Com.G_SpM_FL 9507.JPG,tomato,pest,Two-Spotted Spider Mite,Tetranychus urticae,tomato__pest__spider_mites_two-spotted_spider_mite,33,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Tomato___Spider_mites Two-spotted_spider_mite/ae4f0633-5636-47ef-9e69-0dbe2404f2c3___Com.G_SpM_FL 8888.JPG,ae4f0633-5636-47ef-9e69-0dbe2404f2c3___Com.G_SpM_FL 8888.JPG,tomato,pest,Two-Spotted Spider Mite,Tetranychus urticae,tomato__pest__spider_mites_two-spotted_spider_mite,33,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Tomato___Spider_mites Two-spotted_spider_mite/8c1aeb64-c6e2-4d36-a664-1c28411edfa1___Com.G_SpM_FL 9394.JPG,8c1aeb64-c6e2-4d36-a664-1c28411edfa1___Com.G_SpM_FL 9394.JPG,tomato,pest,Two-Spotted Spider Mite,Tetranychus urticae,tomato__pest__spider_mites_two-spotted_spider_mite,33,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Tomato___Spider_mites Two-spotted_spider_mite/2c3edf31-5e58-4122-a909-be004063db57___Com.G_SpM_FL 8839.JPG,2c3edf31-5e58-4122-a909-be004063db57___Com.G_SpM_FL 8839.JPG,tomato,pest,Two-Spotted Spider Mite,Tetranychus urticae,tomato__pest__spider_mites_two-spotted_spider_mite,33,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Tomato___Spider_mites Two-spotted_spider_mite/e2537d47-96e5-487c-ba9a-a7feef92fd3b___Com.G_SpM_FL 8446.JPG,e2537d47-96e5-487c-ba9a-a7feef92fd3b___Com.G_SpM_FL 8446.JPG,tomato,pest,Two-Spotted Spider Mite,Tetranychus urticae,tomato__pest__spider_mites_two-spotted_spider_mite,33,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Tomato___Spider_mites Two-spotted_spider_mite/bc11e584-4fef-4e36-95f4-0610bf8d2535___Com.G_SpM_FL 8676.JPG,bc11e584-4fef-4e36-95f4-0610bf8d2535___Com.G_SpM_FL 8676.JPG,tomato,pest,Two-Spotted Spider Mite,Tetranychus urticae,tomato__pest__spider_mites_two-spotted_spider_mite,33,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Tomato___Spider_mites Two-spotted_spider_mite/31b90f40-9316-44a5-b582-a9229ac63f6d___Com.G_SpM_FL 1754.JPG,31b90f40-9316-44a5-b582-a9229ac63f6d___Com.G_SpM_FL 1754.JPG,tomato,pest,Two-Spotted Spider Mite,Tetranychus urticae,tomato__pest__spider_mites_two-spotted_spider_mite,33,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Tomato___Spider_mites Two-spotted_spider_mite/6e1b52cd-29be-401b-b935-958bbca0f3fd___Com.G_SpM_FL 8694.JPG,6e1b52cd-29be-401b-b935-958bbca0f3fd___Com.G_SpM_FL 8694.JPG,tomato,pest,Two-Spotted Spider Mite,Tetranychus urticae,tomato__pest__spider_mites_two-spotted_spider_mite,33,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Tomato___Spider_mites Two-spotted_spider_mite/cc76b3ae-c1e0-4f0a-b7a0-9696a18079e5___Com.G_SpM_FL 9531.JPG,cc76b3ae-c1e0-4f0a-b7a0-9696a18079e5___Com.G_SpM_FL 9531.JPG,tomato,pest,Two-Spotted Spider Mite,Tetranychus urticae,tomato__pest__spider_mites_two-spotted_spider_mite,33,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Tomato___Spider_mites Two-spotted_spider_mite/5a6127d7-01c4-45a4-8ee9-fa61266f57e4___Com.G_SpM_FL 1574.JPG,5a6127d7-01c4-45a4-8ee9-fa61266f57e4___Com.G_SpM_FL 1574.JPG,tomato,pest,Two-Spotted Spider Mite,Tetranychus urticae,tomato__pest__spider_mites_two-spotted_spider_mite,33,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Tomato___Spider_mites Two-spotted_spider_mite/08e9a879-8784-4775-aeef-21fbd62dd08e___Com.G_SpM_FL 8513.JPG,08e9a879-8784-4775-aeef-21fbd62dd08e___Com.G_SpM_FL 8513.JPG,tomato,pest,Two-Spotted Spider Mite,Tetranychus urticae,tomato__pest__spider_mites_two-spotted_spider_mite,33,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Tomato___Spider_mites Two-spotted_spider_mite/81ba2ad9-db9d-452e-80bd-54aca04c7ca5___Com.G_SpM_FL 8731.JPG,81ba2ad9-db9d-452e-80bd-54aca04c7ca5___Com.G_SpM_FL 8731.JPG,tomato,pest,Two-Spotted Spider Mite,Tetranychus urticae,tomato__pest__spider_mites_two-spotted_spider_mite,33,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Tomato___Spider_mites Two-spotted_spider_mite/791891fa-a130-475d-b39a-f224bef3d67f___Com.G_SpM_FL 8931.JPG,791891fa-a130-475d-b39a-f224bef3d67f___Com.G_SpM_FL 8931.JPG,tomato,pest,Two-Spotted Spider Mite,Tetranychus urticae,tomato__pest__spider_mites_two-spotted_spider_mite,33,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Tomato___Spider_mites Two-spotted_spider_mite/c5b6b543-1fe9-4607-94c2-3342dcc92043___Com.G_SpM_FL 1289.JPG,c5b6b543-1fe9-4607-94c2-3342dcc92043___Com.G_SpM_FL 1289.JPG,tomato,pest,Two-Spotted Spider Mite,Tetranychus urticae,tomato__pest__spider_mites_two-spotted_spider_mite,33,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Tomato___Spider_mites Two-spotted_spider_mite/fbd05119-3078-4761-9b2b-5291e73e85ae___Com.G_SpM_FL 1292.JPG,fbd05119-3078-4761-9b2b-5291e73e85ae___Com.G_SpM_FL 1292.JPG,tomato,pest,Two-Spotted Spider Mite,Tetranychus urticae,tomato__pest__spider_mites_two-spotted_spider_mite,33,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Tomato___Spider_mites Two-spotted_spider_mite/02c791ab-ffc3-40d4-9b42-db946eee2413___Com.G_SpM_FL 1640.JPG,02c791ab-ffc3-40d4-9b42-db946eee2413___Com.G_SpM_FL 1640.JPG,tomato,pest,Two-Spotted Spider Mite,Tetranychus urticae,tomato__pest__spider_mites_two-spotted_spider_mite,33,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Tomato___Spider_mites Two-spotted_spider_mite/1b184d8e-69bf-4af8-bdb5-22f477d587c0___Com.G_SpM_FL 8993.JPG,1b184d8e-69bf-4af8-bdb5-22f477d587c0___Com.G_SpM_FL 8993.JPG,tomato,pest,Two-Spotted Spider Mite,Tetranychus urticae,tomato__pest__spider_mites_two-spotted_spider_mite,33,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Tomato___Spider_mites Two-spotted_spider_mite/dc864cad-1326-46e6-a670-2a3949948d95___Com.G_SpM_FL 9010.JPG,dc864cad-1326-46e6-a670-2a3949948d95___Com.G_SpM_FL 9010.JPG,tomato,pest,Two-Spotted Spider Mite,Tetranychus urticae,tomato__pest__spider_mites_two-spotted_spider_mite,33,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Tomato___Spider_mites Two-spotted_spider_mite/65b1f196-ba16-404c-b8fc-2b9bef99bd85___Com.G_SpM_FL 8447.JPG,65b1f196-ba16-404c-b8fc-2b9bef99bd85___Com.G_SpM_FL 8447.JPG,tomato,pest,Two-Spotted Spider Mite,Tetranychus urticae,tomato__pest__spider_mites_two-spotted_spider_mite,33,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Tomato___Spider_mites Two-spotted_spider_mite/8d9ee954-f54a-4c94-aef8-87194c5662be___Com.G_SpM_FL 8848.JPG,8d9ee954-f54a-4c94-aef8-87194c5662be___Com.G_SpM_FL 8848.JPG,tomato,pest,Two-Spotted Spider Mite,Tetranychus urticae,tomato__pest__spider_mites_two-spotted_spider_mite,33,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Tomato___Spider_mites Two-spotted_spider_mite/71048e39-6d6e-4381-9113-f2b4bd71ab93___Com.G_SpM_FL 8749.JPG,71048e39-6d6e-4381-9113-f2b4bd71ab93___Com.G_SpM_FL 8749.JPG,tomato,pest,Two-Spotted Spider Mite,Tetranychus urticae,tomato__pest__spider_mites_two-spotted_spider_mite,33,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Tomato___Spider_mites Two-spotted_spider_mite/09f7d264-2fb7-48c2-adec-2bc288fb22cd___Com.G_SpM_FL 8686.JPG,09f7d264-2fb7-48c2-adec-2bc288fb22cd___Com.G_SpM_FL 8686.JPG,tomato,pest,Two-Spotted Spider Mite,Tetranychus urticae,tomato__pest__spider_mites_two-spotted_spider_mite,33,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Tomato___Spider_mites Two-spotted_spider_mite/b129abcf-f10f-49b0-8dc3-d5c3d4dbde16___Com.G_SpM_FL 8855.JPG,b129abcf-f10f-49b0-8dc3-d5c3d4dbde16___Com.G_SpM_FL 8855.JPG,tomato,pest,Two-Spotted Spider Mite,Tetranychus urticae,tomato__pest__spider_mites_two-spotted_spider_mite,33,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Tomato___Spider_mites Two-spotted_spider_mite/bacb5257-5987-4eb2-af91-4d555df8b390___Com.G_SpM_FL 1744.JPG,bacb5257-5987-4eb2-af91-4d555df8b390___Com.G_SpM_FL 1744.JPG,tomato,pest,Two-Spotted Spider Mite,Tetranychus urticae,tomato__pest__spider_mites_two-spotted_spider_mite,33,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Tomato___Spider_mites Two-spotted_spider_mite/46906f6d-1795-4690-a1cc-01b1554d97ca___Com.G_SpM_FL 9452.JPG,46906f6d-1795-4690-a1cc-01b1554d97ca___Com.G_SpM_FL 9452.JPG,tomato,pest,Two-Spotted Spider Mite,Tetranychus urticae,tomato__pest__spider_mites_two-spotted_spider_mite,33,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Tomato___Spider_mites Two-spotted_spider_mite/dde082cf-6127-4818-8b41-7b3b2298d964___Com.G_SpM_FL 8927.JPG,dde082cf-6127-4818-8b41-7b3b2298d964___Com.G_SpM_FL 8927.JPG,tomato,pest,Two-Spotted Spider Mite,Tetranychus urticae,tomato__pest__spider_mites_two-spotted_spider_mite,33,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Tomato___Spider_mites Two-spotted_spider_mite/cc736449-0d02-4b8b-b8c1-d6bbcd7b863f___Com.G_SpM_FL 8954.JPG,cc736449-0d02-4b8b-b8c1-d6bbcd7b863f___Com.G_SpM_FL 8954.JPG,tomato,pest,Two-Spotted Spider Mite,Tetranychus urticae,tomato__pest__spider_mites_two-spotted_spider_mite,33,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Tomato___Spider_mites Two-spotted_spider_mite/3237c6fb-59b2-404a-8cbc-81f5e61304d0___Com.G_SpM_FL 8611.JPG,3237c6fb-59b2-404a-8cbc-81f5e61304d0___Com.G_SpM_FL 8611.JPG,tomato,pest,Two-Spotted Spider Mite,Tetranychus urticae,tomato__pest__spider_mites_two-spotted_spider_mite,33,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Tomato___Spider_mites Two-spotted_spider_mite/ad4a99a4-3dc7-4401-85d6-d803b9fcc70a___Com.G_SpM_FL 1762.JPG,ad4a99a4-3dc7-4401-85d6-d803b9fcc70a___Com.G_SpM_FL 1762.JPG,tomato,pest,Two-Spotted Spider Mite,Tetranychus urticae,tomato__pest__spider_mites_two-spotted_spider_mite,33,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Tomato___Spider_mites Two-spotted_spider_mite/6acdfc27-7fc5-47c9-bbe9-153ac4a3b797___Com.G_SpM_FL 9014.JPG,6acdfc27-7fc5-47c9-bbe9-153ac4a3b797___Com.G_SpM_FL 9014.JPG,tomato,pest,Two-Spotted Spider Mite,Tetranychus urticae,tomato__pest__spider_mites_two-spotted_spider_mite,33,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Tomato___Spider_mites Two-spotted_spider_mite/cc50ced6-b90e-4f0d-b278-0806d6a658b5___Com.G_SpM_FL 1299.JPG,cc50ced6-b90e-4f0d-b278-0806d6a658b5___Com.G_SpM_FL 1299.JPG,tomato,pest,Two-Spotted Spider Mite,Tetranychus urticae,tomato__pest__spider_mites_two-spotted_spider_mite,33,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Tomato___Spider_mites Two-spotted_spider_mite/cdf3b1b8-c0dd-45dc-98dd-3a95be77e0a3___Com.G_SpM_FL 9538.JPG,cdf3b1b8-c0dd-45dc-98dd-3a95be77e0a3___Com.G_SpM_FL 9538.JPG,tomato,pest,Two-Spotted Spider Mite,Tetranychus urticae,tomato__pest__spider_mites_two-spotted_spider_mite,33,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Tomato___Spider_mites Two-spotted_spider_mite/ab4386a4-d905-4a3a-aa19-8c3a76fabd75___Com.G_SpM_FL 8713.JPG,ab4386a4-d905-4a3a-aa19-8c3a76fabd75___Com.G_SpM_FL 8713.JPG,tomato,pest,Two-Spotted Spider Mite,Tetranychus urticae,tomato__pest__spider_mites_two-spotted_spider_mite,33,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Tomato___Spider_mites Two-spotted_spider_mite/d39a5841-b206-4eb3-a84d-1df91c7205aa___Com.G_SpM_FL 9641.JPG,d39a5841-b206-4eb3-a84d-1df91c7205aa___Com.G_SpM_FL 9641.JPG,tomato,pest,Two-Spotted Spider Mite,Tetranychus urticae,tomato__pest__spider_mites_two-spotted_spider_mite,33,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Tomato___Spider_mites Two-spotted_spider_mite/421b6662-c258-4c0d-b036-f42bf389c930___Com.G_SpM_FL 1763.JPG,421b6662-c258-4c0d-b036-f42bf389c930___Com.G_SpM_FL 1763.JPG,tomato,pest,Two-Spotted Spider Mite,Tetranychus urticae,tomato__pest__spider_mites_two-spotted_spider_mite,33,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Tomato___Spider_mites Two-spotted_spider_mite/9ab54b59-cf04-4f64-aab7-57b64de6ac44___Com.G_SpM_FL 1225.JPG,9ab54b59-cf04-4f64-aab7-57b64de6ac44___Com.G_SpM_FL 1225.JPG,tomato,pest,Two-Spotted Spider Mite,Tetranychus urticae,tomato__pest__spider_mites_two-spotted_spider_mite,33,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Tomato___Spider_mites Two-spotted_spider_mite/8d3cc2ad-17cb-4646-bc0b-a54e59ca7d7d___Com.G_SpM_FL 8879.JPG,8d3cc2ad-17cb-4646-bc0b-a54e59ca7d7d___Com.G_SpM_FL 8879.JPG,tomato,pest,Two-Spotted Spider Mite,Tetranychus urticae,tomato__pest__spider_mites_two-spotted_spider_mite,33,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Tomato___Spider_mites Two-spotted_spider_mite/19f1a490-694f-45f1-a606-00c800a4d10b___Com.G_SpM_FL 1492.JPG,19f1a490-694f-45f1-a606-00c800a4d10b___Com.G_SpM_FL 1492.JPG,tomato,pest,Two-Spotted Spider Mite,Tetranychus urticae,tomato__pest__spider_mites_two-spotted_spider_mite,33,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Tomato___Spider_mites Two-spotted_spider_mite/1c4723cd-8ef6-483d-ae4e-8a3112fd9766___Com.G_SpM_FL 9506.JPG,1c4723cd-8ef6-483d-ae4e-8a3112fd9766___Com.G_SpM_FL 9506.JPG,tomato,pest,Two-Spotted Spider Mite,Tetranychus urticae,tomato__pest__spider_mites_two-spotted_spider_mite,33,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Tomato___Spider_mites Two-spotted_spider_mite/f4f765b8-958b-4266-981e-2320454ac4ab___Com.G_SpM_FL 9356.JPG,f4f765b8-958b-4266-981e-2320454ac4ab___Com.G_SpM_FL 9356.JPG,tomato,pest,Two-Spotted Spider Mite,Tetranychus urticae,tomato__pest__spider_mites_two-spotted_spider_mite,33,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Tomato___Spider_mites Two-spotted_spider_mite/497e7ecf-8350-4490-9946-b6e55f90d382___Com.G_SpM_FL 1423.JPG,497e7ecf-8350-4490-9946-b6e55f90d382___Com.G_SpM_FL 1423.JPG,tomato,pest,Two-Spotted Spider Mite,Tetranychus urticae,tomato__pest__spider_mites_two-spotted_spider_mite,33,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Tomato___Spider_mites Two-spotted_spider_mite/3ca50b98-7e7c-4164-b53f-abf3c28b513f___Com.G_SpM_FL 1740.JPG,3ca50b98-7e7c-4164-b53f-abf3c28b513f___Com.G_SpM_FL 1740.JPG,tomato,pest,Two-Spotted Spider Mite,Tetranychus urticae,tomato__pest__spider_mites_two-spotted_spider_mite,33,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Tomato___Spider_mites Two-spotted_spider_mite/71b5e34d-a0e2-46d4-9268-d9c55d6b763d___Com.G_SpM_FL 1738.JPG,71b5e34d-a0e2-46d4-9268-d9c55d6b763d___Com.G_SpM_FL 1738.JPG,tomato,pest,Two-Spotted Spider Mite,Tetranychus urticae,tomato__pest__spider_mites_two-spotted_spider_mite,33,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Tomato___Spider_mites Two-spotted_spider_mite/50a64fa8-b9c4-4680-8a60-59b128571bf2___Com.G_SpM_FL 8929.JPG,50a64fa8-b9c4-4680-8a60-59b128571bf2___Com.G_SpM_FL 8929.JPG,tomato,pest,Two-Spotted Spider Mite,Tetranychus urticae,tomato__pest__spider_mites_two-spotted_spider_mite,33,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Tomato___Spider_mites Two-spotted_spider_mite/0d5846df-f761-4d38-b10f-7bdb42b989b7___Com.G_SpM_FL 1484.JPG,0d5846df-f761-4d38-b10f-7bdb42b989b7___Com.G_SpM_FL 1484.JPG,tomato,pest,Two-Spotted Spider Mite,Tetranychus urticae,tomato__pest__spider_mites_two-spotted_spider_mite,33,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Tomato___Spider_mites Two-spotted_spider_mite/e0837534-7480-4ba7-8f04-34f232f76008___Com.G_SpM_FL 8565.JPG,e0837534-7480-4ba7-8f04-34f232f76008___Com.G_SpM_FL 8565.JPG,tomato,pest,Two-Spotted Spider Mite,Tetranychus urticae,tomato__pest__spider_mites_two-spotted_spider_mite,33,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Tomato___Spider_mites Two-spotted_spider_mite/4cab6361-aae6-4bc4-bd5b-d206d4e7e942___Com.G_SpM_FL 1579.JPG,4cab6361-aae6-4bc4-bd5b-d206d4e7e942___Com.G_SpM_FL 1579.JPG,tomato,pest,Two-Spotted Spider Mite,Tetranychus urticae,tomato__pest__spider_mites_two-spotted_spider_mite,33,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Tomato___Spider_mites Two-spotted_spider_mite/e0e80890-02b8-4cce-80fa-cb60e72b42c7___Com.G_SpM_FL 1659.JPG,e0e80890-02b8-4cce-80fa-cb60e72b42c7___Com.G_SpM_FL 1659.JPG,tomato,pest,Two-Spotted Spider Mite,Tetranychus urticae,tomato__pest__spider_mites_two-spotted_spider_mite,33,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Tomato___Spider_mites Two-spotted_spider_mite/f37fc8a7-0bb1-40e4-9ab1-d2a0479c1d59___Com.G_SpM_FL 8853.JPG,f37fc8a7-0bb1-40e4-9ab1-d2a0479c1d59___Com.G_SpM_FL 8853.JPG,tomato,pest,Two-Spotted Spider Mite,Tetranychus urticae,tomato__pest__spider_mites_two-spotted_spider_mite,33,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Tomato___Spider_mites Two-spotted_spider_mite/f83250d9-6b08-4a6c-b135-8d80cc4f258e___Com.G_SpM_FL 1170.JPG,f83250d9-6b08-4a6c-b135-8d80cc4f258e___Com.G_SpM_FL 1170.JPG,tomato,pest,Two-Spotted Spider Mite,Tetranychus urticae,tomato__pest__spider_mites_two-spotted_spider_mite,33,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Tomato___Spider_mites Two-spotted_spider_mite/13a2ffdb-0bf0-40e2-96f0-d8ce463a73d8___Com.G_SpM_FL 9300.JPG,13a2ffdb-0bf0-40e2-96f0-d8ce463a73d8___Com.G_SpM_FL 9300.JPG,tomato,pest,Two-Spotted Spider Mite,Tetranychus urticae,tomato__pest__spider_mites_two-spotted_spider_mite,33,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Tomato___Spider_mites Two-spotted_spider_mite/9d4a3f6c-cb89-4f4b-ba38-fbcc73584b65___Com.G_SpM_FL 8564.JPG,9d4a3f6c-cb89-4f4b-ba38-fbcc73584b65___Com.G_SpM_FL 8564.JPG,tomato,pest,Two-Spotted Spider Mite,Tetranychus urticae,tomato__pest__spider_mites_two-spotted_spider_mite,33,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Tomato___Spider_mites Two-spotted_spider_mite/55a69cc9-7404-469c-a367-bd54f182c2a5___Com.G_SpM_FL 9409.JPG,55a69cc9-7404-469c-a367-bd54f182c2a5___Com.G_SpM_FL 9409.JPG,tomato,pest,Two-Spotted Spider Mite,Tetranychus urticae,tomato__pest__spider_mites_two-spotted_spider_mite,33,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Tomato___Spider_mites Two-spotted_spider_mite/f4e7971e-2b38-49c8-9cd8-7d0a5431ac40___Com.G_SpM_FL 1567.JPG,f4e7971e-2b38-49c8-9cd8-7d0a5431ac40___Com.G_SpM_FL 1567.JPG,tomato,pest,Two-Spotted Spider Mite,Tetranychus urticae,tomato__pest__spider_mites_two-spotted_spider_mite,33,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Tomato___Spider_mites Two-spotted_spider_mite/7bb0ee74-55e4-45df-88e5-9545947aa7c2___Com.G_SpM_FL 9468.JPG,7bb0ee74-55e4-45df-88e5-9545947aa7c2___Com.G_SpM_FL 9468.JPG,tomato,pest,Two-Spotted Spider Mite,Tetranychus urticae,tomato__pest__spider_mites_two-spotted_spider_mite,33,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Tomato___Spider_mites Two-spotted_spider_mite/bdbfbe1d-f2ac-4ab1-a20f-dc64ab2b1e75___Com.G_SpM_FL 8432.JPG,bdbfbe1d-f2ac-4ab1-a20f-dc64ab2b1e75___Com.G_SpM_FL 8432.JPG,tomato,pest,Two-Spotted Spider Mite,Tetranychus urticae,tomato__pest__spider_mites_two-spotted_spider_mite,33,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Tomato___Spider_mites Two-spotted_spider_mite/11c54a04-20e8-439c-b520-2d5a3c18d12b___Com.G_SpM_FL 8875.JPG,11c54a04-20e8-439c-b520-2d5a3c18d12b___Com.G_SpM_FL 8875.JPG,tomato,pest,Two-Spotted Spider Mite,Tetranychus urticae,tomato__pest__spider_mites_two-spotted_spider_mite,33,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Tomato___Spider_mites Two-spotted_spider_mite/866c7b99-ccd9-41b0-9600-65bdf300ce74___Com.G_SpM_FL 9403.JPG,866c7b99-ccd9-41b0-9600-65bdf300ce74___Com.G_SpM_FL 9403.JPG,tomato,pest,Two-Spotted Spider Mite,Tetranychus urticae,tomato__pest__spider_mites_two-spotted_spider_mite,33,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Tomato___Spider_mites Two-spotted_spider_mite/9a0314a7-fefe-4687-a357-4f72859627fd___Com.G_SpM_FL 8974.JPG,9a0314a7-fefe-4687-a357-4f72859627fd___Com.G_SpM_FL 8974.JPG,tomato,pest,Two-Spotted Spider Mite,Tetranychus urticae,tomato__pest__spider_mites_two-spotted_spider_mite,33,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Tomato___Spider_mites Two-spotted_spider_mite/cba3da7a-cc84-46bc-9df6-e249660653a4___Com.G_SpM_FL 1732.JPG,cba3da7a-cc84-46bc-9df6-e249660653a4___Com.G_SpM_FL 1732.JPG,tomato,pest,Two-Spotted Spider Mite,Tetranychus urticae,tomato__pest__spider_mites_two-spotted_spider_mite,33,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Tomato___Spider_mites Two-spotted_spider_mite/8ed0563f-2ffc-454f-bd20-73de9f26e553___Com.G_SpM_FL 1303.JPG,8ed0563f-2ffc-454f-bd20-73de9f26e553___Com.G_SpM_FL 1303.JPG,tomato,pest,Two-Spotted Spider Mite,Tetranychus urticae,tomato__pest__spider_mites_two-spotted_spider_mite,33,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Tomato___Spider_mites Two-spotted_spider_mite/26f7efac-d767-41bd-8c47-1a6bc6928f5e___Com.G_SpM_FL 9657.JPG,26f7efac-d767-41bd-8c47-1a6bc6928f5e___Com.G_SpM_FL 9657.JPG,tomato,pest,Two-Spotted Spider Mite,Tetranychus urticae,tomato__pest__spider_mites_two-spotted_spider_mite,33,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Tomato___Spider_mites Two-spotted_spider_mite/c89a6ab4-59ab-4267-921d-cc39cb65af36___Com.G_SpM_FL 8418.JPG,c89a6ab4-59ab-4267-921d-cc39cb65af36___Com.G_SpM_FL 8418.JPG,tomato,pest,Two-Spotted Spider Mite,Tetranychus urticae,tomato__pest__spider_mites_two-spotted_spider_mite,33,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Tomato___Spider_mites Two-spotted_spider_mite/ae815daa-4243-42c9-95a1-a9764cfd8565___Com.G_SpM_FL 8693.JPG,ae815daa-4243-42c9-95a1-a9764cfd8565___Com.G_SpM_FL 8693.JPG,tomato,pest,Two-Spotted Spider Mite,Tetranychus urticae,tomato__pest__spider_mites_two-spotted_spider_mite,33,plantvillage_lab,lab,test
